SID,DeviceID,ObservationTimestp,LocalTimestp,AirTemperature,BarometricPressure,RelativeHumidity
2024-09-30T11:13:31Z_uu90853psl,uu90853psl,9/30/2024 11:13:31 ,30/09/2024 7:13,21.06,1020.46,50.24
2024-09-30T11:29:04Z_uu90853psl,uu90853psl,9/30/2024 11:29:04 ,30/09/2024 7:29,20.65,1020.61,51.77
2024-09-30T11:44:33Z_uu90853psl,uu90853psl,9/30/2024 11:44:33 ,30/09/2024 7:44,20.32,1020.77,53.32
2024-09-30T11:59:51Z_uu90853psl,uu90853psl,9/30/2024 11:59:51 ,30/09/2024 7:59,19.9,1020.9,54.01
2024-09-30T12:15:17Z_uu90853psl,uu90853psl,9/30/2024 12:15:17 ,30/09/2024 8:15,19.62,1020.76,54.89
2024-09-30T12:30:36Z_uu90853psl,uu90853psl,9/30/2024 12:30:36 ,30/09/2024 8:30,19.17,1020.87,56.24
2024-09-30T12:45:55Z_uu90853psl,uu90853psl,9/30/2024 12:45:55 ,30/09/2024 8:45,18.97,1020.84,56.56
2024-09-30T13:01:14Z_uu90853psl,uu90853psl,9/30/2024 1:01:14 ,30/09/2024 9:01,18.73,1020.61,58.34
2024-09-30T13:16:46Z_uu90853psl,uu90853psl,9/30/2024 1:16:46 ,30/09/2024 9:16,18.57,1020.55,59.2
2024-09-30T13:32:14Z_uu90853psl,uu90853psl,9/30/2024 1:32:14 ,30/09/2024 9:32,18.38,1020.48,60.32
2024-09-30T13:47:40Z_uu90853psl,uu90853psl,9/30/2024 1:47:40 ,30/09/2024 9:47,18.26,1020.18,61.11
2024-09-30T14:02:58Z_uu90853psl,uu90853psl,9/30/2024 2:02:58 ,30/09/2024 10:02,18.06,1020.21,61.49
2024-09-30T14:18:16Z_uu90853psl,uu90853psl,9/30/2024 2:18:16 ,30/09/2024 10:18,17.81,1020.01,62.44
2024-09-30T14:33:35Z_uu90853psl,uu90853psl,9/30/2024 2:33:35 ,30/09/2024 10:33,17.62,1019.75,64.22
2024-09-30T14:49:01Z_uu90853psl,uu90853psl,9/30/2024 2:49:01 ,30/09/2024 10:49,17.42,1019.59,64.23
2024-09-30T15:04:28Z_uu90853psl,uu90853psl,9/30/2024 3:04:28 ,30/09/2024 11:04,17.25,1019.45,65.88
2024-09-30T15:19:46Z_uu90853psl,uu90853psl,9/30/2024 3:19:46 ,30/09/2024 11:19,17.1,1019.29,66.86
2024-09-30T15:35:14Z_uu90853psl,uu90853psl,9/30/2024 3:35:14 ,30/09/2024 11:35,16.94,1019.03,67.12
2024-09-30T15:50:47Z_uu90853psl,uu90853psl,9/30/2024 3:50:47 ,30/09/2024 11:50,16.72,1018.88,68.66
2024-09-30T16:06:09Z_uu90853psl,uu90853psl,9/30/2024 4:06:09 ,1/10/2024 12:06,16.4,1018.49,70.03
2024-09-30T16:21:32Z_uu90853psl,uu90853psl,9/30/2024 4:21:32 ,1/10/2024 12:21,16.19,1018.21,70.74
2024-09-30T16:36:57Z_uu90853psl,uu90853psl,9/30/2024 4:36:57 ,1/10/2024 12:36,15.81,1017.85,71.14
2024-09-30T16:52:33Z_uu90853psl,uu90853psl,9/30/2024 4:52:33 ,1/10/2024 12:52,15.68,1017.51,72.13
2024-09-30T17:07:53Z_uu90853psl,uu90853psl,9/30/2024 5:07:53 ,1/10/2024 1:07,15.53,1017.29,72.87
2024-09-30T17:23:26Z_uu90853psl,uu90853psl,9/30/2024 5:23:26 ,1/10/2024 1:23,15.23,1016.99,74.33
2024-09-30T17:38:45Z_uu90853psl,uu90853psl,9/30/2024 5:38:45 ,1/10/2024 1:38,14.97,1016.73,75.39
2024-09-30T17:54:04Z_uu90853psl,uu90853psl,9/30/2024 5:54:04 ,1/10/2024 1:54,14.71,1016.46,77.14
2024-09-30T18:09:39Z_uu90853psl,uu90853psl,9/30/2024 6:09:39 ,1/10/2024 2:09,14.64,1016.23,77.45
2024-09-30T18:24:58Z_uu90853psl,uu90853psl,9/30/2024 6:24:58 ,1/10/2024 2:24,14.46,1015.75,76.93
2024-09-30T18:40:17Z_uu90853psl,uu90853psl,9/30/2024 6:40:17 ,1/10/2024 2:40,14.35,1015.53,75.62
2024-09-30T18:55:35Z_uu90853psl,uu90853psl,9/30/2024 6:55:35 ,1/10/2024 2:55,14.71,1015.51,71.27
2024-09-30T19:10:54Z_uu90853psl,uu90853psl,9/30/2024 7:10:54 ,1/10/2024 3:10,14.97,1015.32,70.77
2024-09-30T19:26:22Z_uu90853psl,uu90853psl,9/30/2024 7:26:22 ,1/10/2024 3:26,14.97,1015.08,71.54
2024-09-30T19:41:41Z_uu90853psl,uu90853psl,9/30/2024 7:41:41 ,1/10/2024 3:41,14.82,1015.12,71.15
2024-09-30T19:57:18Z_uu90853psl,uu90853psl,9/30/2024 7:57:18 ,1/10/2024 3:57,14.65,1014.91,72.85
2024-09-30T20:12:37Z_uu90853psl,uu90853psl,9/30/2024 8:12:37 ,1/10/2024 4:12,14.43,1014.59,74.1
2024-09-30T20:27:56Z_uu90853psl,uu90853psl,9/30/2024 8:27:56 ,1/10/2024 4:27,14.18,1014.39,74.58
2024-09-30T20:43:19Z_uu90853psl,uu90853psl,9/30/2024 8:43:19 ,1/10/2024 4:43,13.98,1014.37,76.7
2024-09-30T20:58:45Z_uu90853psl,uu90853psl,9/30/2024 8:58:45 ,1/10/2024 4:58,13.97,1014.28,77.01
2024-09-30T21:14:21Z_uu90853psl,uu90853psl,9/30/2024 9:14:21 ,1/10/2024 5:14,14.03,1014.17,77.19
2024-09-30T21:29:39Z_uu90853psl,uu90853psl,9/30/2024 9:29:39 ,1/10/2024 5:29,14.06,1014.17,77.12
2024-09-30T21:45:18Z_uu90853psl,uu90853psl,9/30/2024 9:45:18 ,1/10/2024 5:45,14.02,1013.93,77.64
2024-09-30T22:01:07Z_uu90853psl,uu90853psl,9/30/2024 10:01:07 ,1/10/2024 6:01,14.03,1014,79.39
2024-09-30T22:16:26Z_uu90853psl,uu90853psl,9/30/2024 10:16:26 ,1/10/2024 6:16,13.96,1013.93,81.49
2024-09-30T22:31:52Z_uu90853psl,uu90853psl,9/30/2024 10:31:52 ,1/10/2024 6:31,13.94,1014.11,82.35
2024-09-30T22:47:18Z_uu90853psl,uu90853psl,9/30/2024 10:47:18 ,1/10/2024 6:47,14.09,1013.87,84.8
2024-09-30T23:02:44Z_uu90853psl,uu90853psl,9/30/2024 11:02:44 ,1/10/2024 7:02,14.25,1013.84,84.59
2024-09-30T23:18:10Z_uu90853psl,uu90853psl,9/30/2024 11:18:10 ,1/10/2024 7:18,14.44,1013.48,84.07
2024-09-30T23:33:29Z_uu90853psl,uu90853psl,9/30/2024 11:33:29 ,1/10/2024 7:33,14.76,1013.32,79.94
2024-09-30T23:49:00Z_uu90853psl,uu90853psl,9/30/2024 11:49:00 ,1/10/2024 7:49,15.25,1013.23,79.71
2024-10-01T00:04:19Z_uu90853psl,uu90853psl,2024-01-10 12:04:19,1/10/2024 8:04,15.89,1012.99,77.38
2024-10-01T00:19:47Z_uu90853psl,uu90853psl,2024-01-10 12:19:47,1/10/2024 8:19,16.86,1012.82,61.07
2024-10-01T00:35:06Z_uu90853psl,uu90853psl,2024-01-10 12:35:06,1/10/2024 8:35,18.63,1012.67,53.73
2024-10-01T00:50:25Z_uu90853psl,uu90853psl,2024-01-10 12:50:25,1/10/2024 8:50,20.04,1012.6,49.46
2024-10-01T01:05:58Z_uu90853psl,uu90853psl,2024-01-10 01:05:58,1/10/2024 9:05,20.63,1012.33,47.94
2024-10-01T01:21:24Z_uu90853psl,uu90853psl,2024-01-10 01:21:24,1/10/2024 9:21,21.28,1012.36,45.39
2024-10-01T01:36:43Z_uu90853psl,uu90853psl,2024-01-10 01:36:43,1/10/2024 9:36,22.15,1012.22,43.1
2024-10-01T01:52:12Z_uu90853psl,uu90853psl,2024-01-10 01:52:12,1/10/2024 9:52,22.96,1011.8,41.61
2024-10-01T02:07:32Z_uu90853psl,uu90853psl,2024-01-10 02:07:32,1/10/2024 10:07,23.93,1011.44,41.85
2024-10-01T02:22:51Z_uu90853psl,uu90853psl,2024-01-10 02:22:51,1/10/2024 10:22,24.55,1011.21,38.93
2024-10-01T02:38:17Z_uu90853psl,uu90853psl,2024-01-10 02:38:17,1/10/2024 10:38,25.22,1010.79,37.74
2024-10-01T02:53:36Z_uu90853psl,uu90853psl,2024-01-10 02:53:36,1/10/2024 10:53,25.93,1011.45,36.62
2024-10-01T03:09:02Z_uu90853psl,uu90853psl,2024-01-10 03:09:02,1/10/2024 11:09,26.42,1010.04,36.12
2024-10-01T03:24:21Z_uu90853psl,uu90853psl,2024-01-10 03:24:21,1/10/2024 11:24,26.87,1009.57,35.57
2024-10-01T03:39:54Z_uu90853psl,uu90853psl,2024-01-10 03:39:54,1/10/2024 11:39,27.46,1009.23,33.11
2024-10-01T03:55:38Z_uu90853psl,uu90853psl,2024-01-10 03:55:38,1/10/2024 11:55,27.65,1008.88,32.44
2024-10-01T04:10:57Z_uu90853psl,uu90853psl,2024-01-10 04:10:57,1/10/2024 12:10,28.12,1008.47,32.07
2024-10-01T04:26:16Z_uu90853psl,uu90853psl,2024-01-10 04:26:16,1/10/2024 12:26,28.67,1008.25,30.99
2024-10-01T04:41:41Z_uu90853psl,uu90853psl,2024-01-10 04:41:41,1/10/2024 12:41,29.59,1007.61,33.29
2024-10-01T04:57:20Z_uu90853psl,uu90853psl,2024-01-10 04:57:20,1/10/2024 12:57,29.29,1007.58,34.56
2024-10-01T05:12:38Z_uu90853psl,uu90853psl,2024-01-10 05:12:38,1/10/2024 1:12,28.03,1007.36,36.07
2024-10-01T05:28:17Z_uu90853psl,uu90853psl,2024-01-10 05:28:17,1/10/2024 1:28,27.56,1007.23,35.66
2024-10-01T05:35:41Z_uu90853psl,uu90853psl,2024-01-10 05:35:41,1/10/2024 1:35,27.4,1007.08,35.76
2024-10-01T05:50:59Z_uu90853psl,uu90853psl,2024-01-10 05:50:59,1/10/2024 1:50,27.87,1006.71,33.49
2024-10-01T06:06:18Z_uu90853psl,uu90853psl,2024-01-10 06:06:18,1/10/2024 2:06,27.23,1006.77,34.03
2024-10-01T06:21:44Z_uu90853psl,uu90853psl,2024-01-10 06:21:44,1/10/2024 2:21,27.62,1006.98,33.08
2024-10-01T06:37:11Z_uu90853psl,uu90853psl,2024-01-10 06:37:11,1/10/2024 2:37,28,1006.89,32.58
2024-10-01T06:52:39Z_uu90853psl,uu90853psl,2024-01-10 06:52:39,1/10/2024 2:52,28.02,1006.6,33.62
2024-10-01T07:07:57Z_uu90853psl,uu90853psl,2024-01-10 07:07:57,1/10/2024 3:07,27.63,1006.62,34.1
2024-10-01T07:23:26Z_uu90853psl,uu90853psl,2024-01-10 07:23:26,1/10/2024 3:23,26.96,1006.31,34.1
2024-10-01T07:38:59Z_uu90853psl,uu90853psl,2024-01-10 07:38:59,1/10/2024 3:38,25.55,1006.15,36.21
2024-10-01T07:54:18Z_uu90853psl,uu90853psl,2024-01-10 07:54:18,1/10/2024 3:54,25.68,1006.05,37.89
2024-10-01T08:09:37Z_uu90853psl,uu90853psl,2024-01-10 08:09:37,1/10/2024 4:09,26.7,1006.26,39.07
2024-10-01T08:24:56Z_uu90853psl,uu90853psl,2024-01-10 08:24:56,1/10/2024 4:24,26.4,1006.26,39.49
2024-10-01T08:40:15Z_uu90853psl,uu90853psl,2024-01-10 08:40:15,1/10/2024 4:40,26.72,1006.34,39.3
2024-10-01T08:55:41Z_uu90853psl,uu90853psl,2024-01-10 08:55:41,1/10/2024 4:55,25.63,1006.3,43.87
2024-10-01T09:11:11Z_uu90853psl,uu90853psl,2024-01-10 09:11:11,1/10/2024 5:11,25.37,1006.32,47
2024-10-01T09:26:30Z_uu90853psl,uu90853psl,2024-01-10 09:26:30,1/10/2024 5:26,24.95,1006.62,48.23
2024-10-01T09:41:48Z_uu90853psl,uu90853psl,2024-01-10 09:41:48,1/10/2024 5:41,23.87,1006.79,51.16
2024-10-01T09:57:14Z_uu90853psl,uu90853psl,2024-01-10 09:57:14,1/10/2024 5:57,23.06,1006.9,53.21
2024-10-01T10:12:33Z_uu90853psl,uu90853psl,2024-01-10 10:12:33,1/10/2024 6:12,22.14,1006.9,56.78
2024-10-01T10:27:51Z_uu90853psl,uu90853psl,2024-01-10 10:27:51,1/10/2024 6:27,21.95,1006.85,57.95
2024-10-01T10:43:17Z_uu90853psl,uu90853psl,2024-01-10 10:43:17,1/10/2024 6:43,21.35,1006.98,61.65
2024-10-01T10:58:42Z_uu90853psl,uu90853psl,2024-01-10 10:58:42,1/10/2024 6:58,20.7,1006.91,63.24
2024-10-01T11:14:01Z_uu90853psl,uu90853psl,2024-01-10 11:14:01,1/10/2024 7:14,20.31,1006.81,65.24
2024-10-01T11:29:26Z_uu90853psl,uu90853psl,2024-01-10 11:29:26,1/10/2024 7:29,20.14,1006.87,67.02
2024-10-01T11:44:53Z_uu90853psl,uu90853psl,2024-01-10 11:44:53,1/10/2024 7:44,19.9,1006.71,68.76
2024-10-01T12:00:19Z_uu90853psl,uu90853psl,2024-01-10 12:00:19,1/10/2024 8:00,19.45,1006.94,72.05
2024-10-01T12:15:46Z_uu90853psl,uu90853psl,2024-01-10 12:15:46,1/10/2024 8:15,18.98,1007.16,73.19
2024-10-01T12:31:05Z_uu90853psl,uu90853psl,2024-01-10 12:31:05,1/10/2024 8:31,18.65,1007.16,73.09
2024-10-01T12:46:32Z_uu90853psl,uu90853psl,2024-01-10 12:46:32,1/10/2024 8:46,18.45,1007.32,72.6
2024-10-01T13:01:51Z_uu90853psl,uu90853psl,2024-01-10 01:01:51,1/10/2024 9:01,18.23,1007.31,71.84
2024-10-01T13:17:16Z_uu90853psl,uu90853psl,2024-01-10 01:17:16,1/10/2024 9:17,18.07,1007.16,71.1
2024-10-01T13:32:36Z_uu90853psl,uu90853psl,2024-01-10 01:32:36,1/10/2024 9:32,17.97,1007.06,72.01
2024-10-01T13:47:54Z_uu90853psl,uu90853psl,2024-01-10 01:47:54,1/10/2024 9:47,18.03,1006.76,69.04
2024-10-01T14:03:16Z_uu90853psl,uu90853psl,2024-01-10 02:03:16,1/10/2024 10:03,18.06,1006.63,68.99
2024-10-01T14:18:35Z_uu90853psl,uu90853psl,2024-01-10 02:18:35,1/10/2024 10:18,18.04,1006.42,66.96
2024-10-01T14:33:54Z_uu90853psl,uu90853psl,2024-01-10 02:33:54,1/10/2024 10:33,17.95,1006.16,64.77
2024-10-01T14:49:12Z_uu90853psl,uu90853psl,2024-01-10 02:49:12,1/10/2024 10:49,17.9,1005.76,65.87
2024-10-01T15:19:57Z_uu90853psl,uu90853psl,2024-01-10 03:19:57,1/10/2024 11:19,17.98,1005.36,65.8
2024-10-01T15:35:16Z_uu90853psl,uu90853psl,2024-01-10 03:35:16,1/10/2024 11:35,18.15,1005.36,67.18
2024-10-01T15:50:42Z_uu90853psl,uu90853psl,2024-01-10 03:50:42,1/10/2024 11:50,18.23,1004.99,67.99
2024-10-01T16:06:02Z_uu90853psl,uu90853psl,2024-01-10 04:06:02,2/10/2024 12:06,18.11,1004.63,70.33
2024-10-01T16:21:24Z_uu90853psl,uu90853psl,2024-01-10 04:21:24,2/10/2024 12:21,18.09,1004.24,71.25
2024-10-01T16:36:50Z_uu90853psl,uu90853psl,2024-01-10 04:36:50,2/10/2024 12:36,18.12,1003.99,70.48
2024-10-01T16:52:09Z_uu90853psl,uu90853psl,2024-01-10 04:52:09,2/10/2024 12:52,17.56,1003.64,72.64
2024-10-01T17:07:28Z_uu90853psl,uu90853psl,2024-01-10 05:07:28,2/10/2024 1:07,17.18,1003.26,74.98
2024-10-01T17:22:52Z_uu90853psl,uu90853psl,2024-01-10 05:22:52,2/10/2024 1:22,16.94,1003.31,76
2024-10-01T17:38:11Z_uu90853psl,uu90853psl,2024-01-10 05:38:11,2/10/2024 1:38,16.75,1003.2,76.36
2024-10-01T17:53:30Z_uu90853psl,uu90853psl,2024-01-10 05:53:30,2/10/2024 1:53,16.57,1002.75,77.06
2024-10-01T18:08:51Z_uu90853psl,uu90853psl,2024-01-10 06:08:51,2/10/2024 2:08,16.39,1002.59,77.45
2024-10-01T18:24:31Z_uu90853psl,uu90853psl,2024-01-10 06:24:31,2/10/2024 2:24,16.36,1002.47,78.17
2024-10-01T18:40:01Z_uu90853psl,uu90853psl,2024-01-10 06:40:01,2/10/2024 2:40,16.35,1002.24,78.67
2024-10-01T18:55:28Z_uu90853psl,uu90853psl,2024-01-10 06:55:28,2/10/2024 2:55,16.22,1002.25,79.19
2024-10-01T19:10:47Z_uu90853psl,uu90853psl,2024-01-10 07:10:47,2/10/2024 3:10,16.14,1001.91,79.12
2024-10-01T19:26:06Z_uu90853psl,uu90853psl,2024-01-10 07:26:06,2/10/2024 3:26,16.01,1001.68,80.03
2024-10-01T19:41:42Z_uu90853psl,uu90853psl,2024-01-10 07:41:42,2/10/2024 3:41,15.93,1001.53,82.14
2024-10-01T19:57:04Z_uu90853psl,uu90853psl,2024-01-10 07:57:04,2/10/2024 3:57,15.88,1001.36,84.15
2024-10-01T20:12:30Z_uu90853psl,uu90853psl,2024-01-10 08:12:30,2/10/2024 4:12,15.85,1001.13,86.25
2024-10-01T20:28:02Z_uu90853psl,uu90853psl,2024-01-10 08:28:02,2/10/2024 4:28,15.81,1001.04,88.17
2024-10-01T20:43:21Z_uu90853psl,uu90853psl,2024-01-10 08:43:21,2/10/2024 4:43,15.71,1000.76,91.67
2024-10-01T20:58:47Z_uu90853psl,uu90853psl,2024-01-10 08:58:47,2/10/2024 4:58,15.64,1000.5,91.55
2024-10-01T21:14:06Z_uu90853psl,uu90853psl,2024-01-10 09:14:06,2/10/2024 5:14,15.67,1000.38,90.11
2024-10-01T21:29:25Z_uu90853psl,uu90853psl,2024-01-10 09:29:25,2/10/2024 5:29,15.77,1000.2,88.43
2024-10-01T21:44:44Z_uu90853psl,uu90853psl,2024-01-10 09:44:44,2/10/2024 5:44,15.89,1000.07,88.81
2024-10-01T22:00:02Z_uu90853psl,uu90853psl,2024-01-10 10:00:02,2/10/2024 6:00,15.71,1000.77,100
2024-10-01T22:15:27Z_uu90853psl,uu90853psl,2024-01-10 10:15:27,2/10/2024 6:15,15.02,1001.14,100
2024-10-01T22:30:46Z_uu90853psl,uu90853psl,2024-01-10 10:30:46,2/10/2024 6:30,15.06,1001.41,100
2024-10-01T22:46:11Z_uu90853psl,uu90853psl,2024-01-10 10:46:11,2/10/2024 6:46,14.76,1001.74,100
2024-10-01T23:01:30Z_uu90853psl,uu90853psl,2024-01-10 11:01:30,2/10/2024 7:01,14.23,1002.43,100
2024-10-01T23:16:49Z_uu90853psl,uu90853psl,2024-01-10 11:16:49,2/10/2024 7:16,14.03,1002.15,100
2024-10-01T23:32:07Z_uu90853psl,uu90853psl,2024-01-10 11:32:07,2/10/2024 7:32,14,1002.29,100
2024-10-01T23:47:26Z_uu90853psl,uu90853psl,2024-01-10 11:47:26,2/10/2024 7:47,13.46,1002.76,100
2024-10-02T00:02:45Z_uu90853psl,uu90853psl,2024-02-10 12:02:45,2/10/2024 8:02,13.18,1002.57,100
2024-10-02T00:33:41Z_uu90853psl,uu90853psl,2024-02-10 12:33:41,2/10/2024 8:33,12.85,1003.28,100
2024-10-02T00:49:03Z_uu90853psl,uu90853psl,2024-02-10 12:49:03,2/10/2024 8:49,13.22,1003.49,100
2024-10-02T01:04:29Z_uu90853psl,uu90853psl,2024-02-10 01:04:29,2/10/2024 9:04,13.27,1003.91,100
2024-10-02T01:19:49Z_uu90853psl,uu90853psl,2024-02-10 01:19:49,2/10/2024 9:19,13.3,1004.05,100
2024-10-02T01:35:07Z_uu90853psl,uu90853psl,2024-02-10 01:35:07,2/10/2024 9:35,13.46,1003.99,100
2024-10-02T01:50:26Z_uu90853psl,uu90853psl,2024-02-10 01:50:26,2/10/2024 9:50,13.56,1004.11,100
2024-10-02T02:05:45Z_uu90853psl,uu90853psl,2024-02-10 02:05:45,2/10/2024 10:05,13.65,1004.08,100
2024-10-02T02:21:04Z_uu90853psl,uu90853psl,2024-02-10 02:21:04,2/10/2024 10:21,14.34,1003.81,93.98
2024-10-02T02:36:23Z_uu90853psl,uu90853psl,2024-02-10 02:36:23,2/10/2024 10:36,15.02,1003.4,79.12
2024-10-02T02:51:43Z_uu90853psl,uu90853psl,2024-02-10 02:51:43,2/10/2024 10:51,15.27,1003.42,75.09
2024-10-02T03:07:09Z_uu90853psl,uu90853psl,2024-02-10 03:07:09,2/10/2024 11:07,15.71,1003.46,74.66
2024-10-02T03:22:28Z_uu90853psl,uu90853psl,2024-02-10 03:22:28,2/10/2024 11:22,13.82,1003.89,97.33
2024-10-02T03:37:47Z_uu90853psl,uu90853psl,2024-02-10 03:37:47,2/10/2024 11:37,14.14,1003.88,100
2024-10-02T03:53:18Z_uu90853psl,uu90853psl,2024-02-10 03:53:18,2/10/2024 11:53,15.72,1003.57,85.31
2024-10-02T04:08:37Z_uu90853psl,uu90853psl,2024-02-10 04:08:37,2/10/2024 12:08,16.79,1003.49,68.87
2024-10-02T04:23:55Z_uu90853psl,uu90853psl,2024-02-10 04:23:55,2/10/2024 12:23,16.88,1003.4,65.45
2024-10-02T04:39:28Z_uu90853psl,uu90853psl,2024-02-10 04:39:28,2/10/2024 12:39,16.37,1003.03,68.79
2024-10-02T04:54:48Z_uu90853psl,uu90853psl,2024-02-10 04:54:48,2/10/2024 12:54,17.34,1003.5,65.23
2024-10-02T05:10:18Z_uu90853psl,uu90853psl,2024-02-10 05:10:18,2/10/2024 1:10,17.78,1003.55,57.39
2024-10-02T05:25:37Z_uu90853psl,uu90853psl,2024-02-10 05:25:37,2/10/2024 1:25,17.93,1003.15,60.73
2024-10-02T05:35:35Z_uu90853psl,uu90853psl,2024-02-10 05:35:35,2/10/2024 1:35,18.04,1003.16,60.12
2024-10-02T05:51:11Z_uu90853psl,uu90853psl,2024-02-10 05:51:11,2/10/2024 1:51,18.27,1002.94,57.81
2024-10-02T06:06:30Z_uu90853psl,uu90853psl,2024-02-10 06:06:30,2/10/2024 2:06,18.12,1003.16,58.44
2024-10-02T06:21:49Z_uu90853psl,uu90853psl,2024-02-10 06:21:49,2/10/2024 2:21,17.18,1003.06,63.08
2024-10-02T06:37:15Z_uu90853psl,uu90853psl,2024-02-10 06:37:15,2/10/2024 2:37,18.22,1003.09,54.81
2024-10-02T06:52:41Z_uu90853psl,uu90853psl,2024-02-10 06:52:41,2/10/2024 2:52,18.18,1003.04,57.94
2024-10-02T07:08:00Z_uu90853psl,uu90853psl,2024-02-10 07:08:00,2/10/2024 3:08,18.51,1002.85,53.81
2024-10-02T07:23:19Z_uu90853psl,uu90853psl,2024-02-10 07:23:19,2/10/2024 3:23,19.13,1002.78,52.59
2024-10-02T07:38:44Z_uu90853psl,uu90853psl,2024-02-10 07:38:44,2/10/2024 3:38,18.63,1002.81,54.57
2024-10-02T07:54:10Z_uu90853psl,uu90853psl,2024-02-10 07:54:10,2/10/2024 3:54,19.25,1003.06,51
2024-10-02T08:09:37Z_uu90853psl,uu90853psl,2024-02-10 08:09:37,2/10/2024 4:09,18.45,1003.18,51.92
2024-10-02T08:25:04Z_uu90853psl,uu90853psl,2024-02-10 08:25:04,2/10/2024 4:25,17.7,1003.35,56.02
2024-10-02T08:40:31Z_uu90853psl,uu90853psl,2024-02-10 08:40:31,2/10/2024 4:40,16.85,1003.34,59.89
2024-10-02T08:56:07Z_uu90853psl,uu90853psl,2024-02-10 08:56:07,2/10/2024 4:56,16.14,1003.3,77.62
2024-10-02T09:11:35Z_uu90853psl,uu90853psl,2024-02-10 09:11:35,2/10/2024 5:11,15.51,1003.61,75.43
2024-10-02T09:26:54Z_uu90853psl,uu90853psl,2024-02-10 09:26:54,2/10/2024 5:26,14.96,1004.22,82.57
2024-10-02T09:42:21Z_uu90853psl,uu90853psl,2024-02-10 09:42:21,2/10/2024 5:42,14.1,1004.3,88.99
2024-10-02T09:57:40Z_uu90853psl,uu90853psl,2024-02-10 09:57:40,2/10/2024 5:57,14.35,1004.17,85.88
2024-10-02T10:13:20Z_uu90853psl,uu90853psl,2024-02-10 10:13:20,2/10/2024 6:13,14.77,1004.47,77.32
2024-10-02T10:28:46Z_uu90853psl,uu90853psl,2024-02-10 10:28:46,2/10/2024 6:28,14.92,1004.34,79.85
2024-10-02T10:44:12Z_uu90853psl,uu90853psl,2024-02-10 10:44:12,2/10/2024 6:44,14.3,1004.62,87.66
2024-10-02T10:59:33Z_uu90853psl,uu90853psl,2024-02-10 10:59:33,2/10/2024 6:59,13.89,1004.62,89.53
2024-10-02T11:15:10Z_uu90853psl,uu90853psl,2024-02-10 11:15:10,2/10/2024 7:15,13.81,1004.67,91.3
2024-10-02T11:30:29Z_uu90853psl,uu90853psl,2024-02-10 11:30:29,2/10/2024 7:30,13.57,1005.01,100
2024-10-02T11:46:00Z_uu90853psl,uu90853psl,2024-02-10 11:46:00,2/10/2024 7:46,12.68,1004.92,100
2024-10-02T12:01:19Z_uu90853psl,uu90853psl,2024-02-10 12:01:19,2/10/2024 8:01,12.69,1004.99,100
2024-10-02T12:16:45Z_uu90853psl,uu90853psl,2024-02-10 12:16:45,2/10/2024 8:16,12.56,1005.27,100
2024-10-02T12:32:04Z_uu90853psl,uu90853psl,2024-02-10 12:32:04,2/10/2024 8:32,12.64,1005.32,100
2024-10-02T12:47:23Z_uu90853psl,uu90853psl,2024-02-10 12:47:23,2/10/2024 8:47,12.89,1005.61,100
2024-10-02T13:02:44Z_uu90853psl,uu90853psl,2024-02-10 01:02:44,2/10/2024 9:02,12.8,1005.5,100
2024-10-02T13:18:10Z_uu90853psl,uu90853psl,2024-02-10 01:18:10,2/10/2024 9:18,12.38,1005.9,100
2024-10-02T13:33:36Z_uu90853psl,uu90853psl,2024-02-10 01:33:36,2/10/2024 9:33,12.17,1005.54,100
2024-10-02T13:48:56Z_uu90853psl,uu90853psl,2024-02-10 01:48:56,2/10/2024 9:48,12,1005.7,100
2024-10-02T14:04:14Z_uu90853psl,uu90853psl,2024-02-10 02:04:14,2/10/2024 10:04,12.07,1005.58,100
2024-10-02T14:19:40Z_uu90853psl,uu90853psl,2024-02-10 02:19:40,2/10/2024 10:19,12.36,1005.31,100
2024-10-02T14:34:58Z_uu90853psl,uu90853psl,2024-02-10 02:34:58,2/10/2024 10:34,12.55,1005.59,100
2024-10-02T14:50:16Z_uu90853psl,uu90853psl,2024-02-10 02:50:16,2/10/2024 10:50,12.31,1005.51,100
2024-10-02T15:05:35Z_uu90853psl,uu90853psl,2024-02-10 03:05:35,2/10/2024 11:05,12.25,1005.74,100
2024-10-02T15:20:53Z_uu90853psl,uu90853psl,2024-02-10 03:20:53,2/10/2024 11:20,12.06,1005.81,100
2024-10-02T15:36:15Z_uu90853psl,uu90853psl,2024-02-10 03:36:15,2/10/2024 11:36,12.17,1006.1,100
2024-10-02T15:51:41Z_uu90853psl,uu90853psl,2024-02-10 03:51:41,2/10/2024 11:51,12.06,1006.08,100
2024-10-02T16:07:07Z_uu90853psl,uu90853psl,2024-02-10 04:07:07,3/10/2024 12:07,12.17,1006.14,100
2024-10-02T16:22:34Z_uu90853psl,uu90853psl,2024-02-10 04:22:34,3/10/2024 12:22,12.28,1006.41,100
2024-10-02T16:37:53Z_uu90853psl,uu90853psl,2024-02-10 04:37:53,3/10/2024 12:37,12.07,1006.59,100
2024-10-02T16:53:11Z_uu90853psl,uu90853psl,2024-02-10 04:53:11,3/10/2024 12:53,12.13,1006.4,100
2024-10-02T17:08:29Z_uu90853psl,uu90853psl,2024-02-10 05:08:29,3/10/2024 1:08,12.31,1006.36,100
2024-10-02T17:24:09Z_uu90853psl,uu90853psl,2024-02-10 05:24:09,3/10/2024 1:24,12.27,1006.58,100
